Date,Close,Close_Scaled
2020-08-08,523.715,0.1824012867245134
2020-08-09,523.715,0.1824012867245134
2020-08-10,516.591,0.17173249548478298
2020-08-11,522.33,0.18032713233554276
2020-08-12,525.528,0.18511640723512968
2020-08-13,524.918,0.1842028807533448
2020-08-14,523.937,0.18273375046050722
2020-08-15,523.937,0.18273375046050722
2020-08-16,523.937,0.18273375046050722
2020-08-17,527.118,0.18749756642535598
2020-08-18,524.604,0.18373263925288508
2020-08-19,525.094,0.18446645560710573
2020-08-20,519.403,0.1759437028073717
2020-08-21,520.011,0.17685423412036372
2020-08-22,520.011,0.17685423412036372
2020-08-23,520.011,0.17685423412036372
2020-08-24,526.61,0.18673679355200057
2020-08-25,526.351,0.18634891919334107
2020-08-26,527.173,0.18757993356715608
2020-08-27,529.75,0.19143920855659813
2020-08-28,535.148,0.19952316912819623
2020-08-29,535.148,0.19952316912819623
2020-08-30,535.148,0.19952316912819623
2020-08-31,529.039,0.19037442605078003
2020-09-01,530.869,0.1931150054961347
2020-09-02,541.349,0.20880968997007832
2020-09-03,518.708,0.17490288165189538
2020-09-04,505.752,0.15550017821254314
2020-09-05,505.752,0.15550017821254314
2020-09-06,505.752,0.15550017821254314
2020-09-07,505.752,0.15550017821254314
2020-09-08,494.912,0.1392663633559068
2020-09-09,501.749,0.14950534787387937
2020-09-10,486.641,0.1268798428135417
2020-09-11,484.764,0.12406887690155777
2020-09-12,484.764,0.12406887690155777
2020-09-13,484.764,0.12406887690155777
2020-09-14,490.292,0.1323475234446836
2020-09-15,490.993,0.1333973301065381
2020-09-16,503.137,0.15158399501603903
2020-09-17,491.215,0.13372979384253192
2020-09-18,498.849,0.14516235312441028
2020-09-19,498.849,0.14516235312441028
2020-09-20,498.849,0.14516235312441028
2020-09-21,494.959,0.1393367498225362
2020-09-22,493.341,0.13691365826921176
2020-09-23,482.381,0.12050013328501119
2020-09-24,479.257,0.11582167963075551
2020-09-25,490.67,0.13291361034651106
2020-09-26,490.67,0.13291361034651106
2020-09-27,490.67,0.13291361034651106
2020-09-28,500.392,0.1474731258480071
2020-09-29,496.946,0.14231245001812076
2020-09-30,504.772,0.15403254550410184
2020-10-01,508.67,0.15987012948114687
2020-10-02,510.658,0.16284732726112783
2020-10-03,510.658,0.16284732726112783
2020-10-04,510.658,0.16284732726112783
2020-10-05,520.398,0.1774337992817585
2020-10-06,519.714,0.17640945155464238
2020-10-07,530.307,0.19227336306537557
2020-10-08,541.404,0.20889205711187853
2020-10-09,547.78,0.21844065522312506
2020-10-10,547.78,0.21844065522312506
2020-10-11,547.78,0.21844065522312506
2020-10-12,550.758,0.22290046155551102
2020-10-13,572.325,0.2551988642319938
2020-10-14,573.111,0.2563759655675395
2020-10-15,578.841,0.26495712415873196
2020-10-16,588.823,0.27990601160328377
2020-10-17,588.823,0.27990601160328377
2020-10-18,588.823,0.27990601160328377
2020-10-19,568.668,0.2497221980944736
2020-10-20,577.796,0.26339214846452674
2020-10-21,568.758,0.24985698069014683
2020-10-22,568.934,0.25012055554390755
2020-10-23,570.849,0.25298842966295365
2020-10-24,570.849,0.25298842966295365
2020-10-25,570.849,0.25298842966295365
2020-10-26,557.311,0.23271413210491476
2020-10-27,550.423,0.2223987707827274
2020-10-28,538.051,0.20387065663085446
2020-10-29,539.511,0.2060571298495526
2020-10-30,536.71,0.20186239595532407
2020-10-31,536.71,0.20186239595532407
2020-11-01,536.71,0.20186239595532407
2020-11-02,550.739,0.22287200745198
2020-11-03,563.628,0.24217437273677556
2020-11-04,583.636,0.2721380413393196
2020-11-05,598.496,0.2943921454693579
2020-11-06,586.593,0.2765663983993817
2020-11-07,586.593,0.2765663983993817
2020-11-08,586.593,0.2765663983993817
2020-11-09,596.547,0.29147335348083536
2020-11-10,591.704,0.2842205522492218
2020-11-11,600.667,0.2976434011938742
2020-11-12,590.983,0.28314079389944
2020-11-13,599.938,0.2965516621689215
2020-11-14,599.938,0.2965516621689215
2020-11-15,599.938,0.2965516621689215
2020-11-16,605.89,0.30546528449610766
2020-11-17,597.886,0.293478618987573
2020-11-18,600.029,0.296687942348991
2020-11-19,603.237,0.3014921930925416
2020-11-20,602.544,0.30045436710585816
2020-11-21,602.544,0.30045436710585816
2020-11-22,602.544,0.30045436710585816
2020-11-23,611.658,0.3141033512943622
2020-11-24,626.369,0.33613431534934146
2020-11-25,630.223,0.34190600561294615
2020-11-26,630.223,0.34190600561294615
2020-11-27,640.526,0.35733561764873245
2020-11-28,640.526,0.35733561764873245
2020-11-29,640.526,0.35733561764873245
2020-11-30,625.518,0.3348598710280317
2020-12-01,640.635,0.3574988543479367
2020-12-02,643.437,0.36169508582656174
2020-12-03,644.055,0.36262059298351745
2020-12-04,633.316,0.34653803415091455
2020-12-05,633.316,0.34653803415091455
2020-12-06,633.316,0.34653803415091455
2020-12-07,638.724,0.35463697056647625
2020-12-08,642.715,0.36061382989238355
2020-12-09,631.692,0.34410595709121183
2020-12-10,628.752,0.3397030589658879
2020-12-11,625.86,0.3353720448915898
2020-12-12,625.86,0.3353720448915898
2020-12-13,625.86,0.3353720448915898
2020-12-14,615.702,0.32015958259327704
2020-12-15,628.539,0.3393840734894614
2020-12-16,628.716,0.33964914592761875
2020-12-17,635.59,0.34994354106825687
2020-12-18,629.113,0.34024368693297713
2020-12-19,629.113,0.34024368693297713
2020-12-20,629.113,0.34024368693297713
2020-12-21,629.141,0.34028561929607526
2020-12-22,624.342,0.3330987117779022
2020-12-23,633.464,0.34675967664157714
2020-12-24,636.644,0.3515219950220294
2020-12-25,636.644,0.3515219950220294
2020-12-26,636.644,0.3515219950220294
2020-12-27,636.644,0.3515219950220294
2020-12-28,639.343,0.35556397530782835
2020-12-29,635.83,0.35030296132338534
2020-12-30,638.225,0.3538896759526883
2020-12-31,649.572,0.3708827660982834
2021-01-01,649.572,0.3708827660982834
2021-01-02,649.572,0.3708827660982834
2021-01-03,649.572,0.3708827660982834
2021-01-04,639.917,0.35642358875134406
2021-01-05,643.297,0.3614854240110701
2021-01-06,661.65,0.38897059043762405
2021-01-07,675.566,0.4098109748974903
2021-01-08,681.003,0.41795334126054673
2021-01-09,681.003,0.41795334126054673
2021-01-10,681.003,0.41795334126054673
2021-01-11,690.207,0.43173710804472387
2021-01-12,700.158,0.4466395703729884
2021-01-13,701.97,0.4493531932992083
2021-01-14,669.339,0.4004855168613026
2021-01-15,655.172,0.37926923871794793
2021-01-16,655.172,0.37926923871794793
2021-01-17,655.172,0.37926923871794793
2021-01-18,655.172,0.37926923871794793
2021-01-19,660.478,0.38721542152507993
2021-01-20,667.575,0.39784377798610837
2021-01-21,668.175,0.39874232862392955
2021-01-22,661.734,0.3890963875269191
2021-01-23,661.734,0.3890963875269191
2021-01-24,661.734,0.3890963875269191
2021-01-25,650.866,0.3728206403071844
2021-01-26,649.858,0.37131107523564477
2021-01-27,628.18,0.338846440691165
2021-01-28,648.103,0.36868281462001773
2021-01-29,631.322,0.3435518508645554
2021-01-30,631.322,0.3435518508645554
2021-01-31,631.322,0.3435518508645554
2021-02-01,642.023,0.3595775014900965
2021-02-02,656.734,0.38160846554507577
2021-02-03,651.854,0.3743002536907968
2021-02-04,659.395,0.38559353762381265
2021-02-05,653.879,0.3773328620934432
2021-02-06,653.879,0.3773328620934432
2021-02-07,653.879,0.3773328620934432
2021-02-08,653.989,0.37749759637704383
2021-02-09,656.105,0.38066648495975985
2021-02-10,651.033,0.37307073690137804
2021-02-11,649.47,0.3707300124898538
2021-02-12,650.866,0.3728206403071844
2021-02-13,650.866,0.3728206403071844
2021-02-14,650.866,0.3728206403071844
2021-02-15,650.866,0.3728206403071844
2021-02-16,657.465,0.3827031997388213
2021-02-17,649.434,0.37067609945158453
2021-02-18,633.374,0.3466248940459039
2021-02-19,639.276,0.35546363715327167
2021-02-20,639.276,0.35546363715327167
2021-02-21,639.276,0.35546363715327167
2021-02-22,633.012,0.3460827684944183
2021-02-23,633.03,0.3461097250135531
2021-02-24,641.08,0.35816527940432086
2021-02-25,625.492,0.33482093383372613
2021-02-26,625.222,0.33441658604670654
2021-02-27,625.222,0.33441658604670654
2021-02-28,625.222,0.33441658604670654
2021-03-01,647.465,0.3677273557751347
2021-03-02,644.86,0.3638261484225943
2021-03-03,631.515,0.3438408846530545
2021-03-04,618.706,0.3246583261199685
2021-03-05,635.969,0.3505111255544806
2021-03-06,635.969,0.3505111255544806
2021-03-07,635.969,0.3505111255544806
2021-03-08,632.976,0.34602885545614914
2021-03-09,653.834,0.3772654707956066
2021-03-10,659.729,0.3860937308121999
2021-03-11,653.944,0.3774302050792071
2021-03-12,648.575,0.36938967445510396
2021-03-13,648.575,0.36938967445510396
2021-03-14,648.575,0.36938967445510396
2021-03-15,651.125,0.3732085146658439
2021-03-16,654.795,0.37870464940051685
2021-03-17,659.472,0.38570885162233304
2021-03-18,655.404,0.37961667829790546
2021-03-19,660.745,0.38761527655891037
2021-03-20,660.745,0.38761527655891037
2021-03-21,660.745,0.38761527655891037
2021-03-22,661.909,0.38935846479628355
2021-03-23,648.917,0.369901848318662
2021-03-24,654.506,0.37827184750996634
2021-03-25,658.806,0.38471146041435167
2021-03-26,685.445,0.42460561114921624
2021-03-27,685.445,0.42460561114921624
2021-03-28,685.445,0.42460561114921624
2021-03-29,686.297,0.4258815530549225
2021-03-30,678.516,0.4142288488667778
2021-03-31,682.776,0.4206085583953083
2021-04-01,694.429,0.4380599093661923
2021-04-02,694.429,0.4380599093661923
2021-04-03,694.429,0.4380599093661923
2021-04-04,694.429,0.4380599093661923
2021-04-05,709.992,0.4613668153268775
2021-04-06,707.903,0.45823836152286357
2021-04-07,713.595,0.4667626119069941
2021-04-08,725.017,0.48386802088231673
2021-04-09,732.031,0.4943720778384464
2021-04-10,732.031,0.4943720778384464
2021-04-11,732.031,0.4943720778384464
2021-04-12,731.7,0.49387637740324863
2021-04-13,726.728,0.48643038778450354
2021-04-14,725.443,0.48450599183516974
2021-04-15,740.616,0.5072288398812714
2021-04-16,734.832,0.49856681173267514
2021-04-17,734.832,0.49856681173267514
2021-04-18,734.832,0.49856681173267514
2021-04-19,734.518,0.4980965702322153
2021-04-20,728.963,0.4897774889103874
2021-04-21,734.907,0.49867913056240276
2021-04-22,720.229,0.4766975867925036
2021-04-23,736.394,0.500906038559803
2021-04-24,736.394,0.500906038559803
2021-04-25,736.394,0.500906038559803
2021-04-26,741.06,0.5078937673532591
2021-04-27,743.047,0.5108694675488437
2021-04-28,739.213,0.5051277289731662
2021-04-29,749.212,0.5201020753524563
2021-04-30,741.948,0.5092236222972344
2021-05-01,741.948,0.5092236222972344
2021-05-02,741.948,0.5092236222972344
2021-05-03,747.669,0.5177913026288596
2021-05-04,757.454,0.5324451659473268
2021-05-05,770.671,0.5522387389141314
2021-05-06,785.225,0.5740345822188808
2021-05-07,791.322,0.5831653542835407
2021-05-08,791.322,0.5831653542835407
2021-05-09,791.322,0.5831653542835407
2021-05-10,776.49,0.5609531825166008
2021-05-11,764.404,0.542853377502089
2021-05-12,745.754,0.5149234285098137
2021-05-13,759.784,0.5359345375908657
2021-05-14,775.962,0.5601624579553179
2021-05-15,775.962,0.5601624579553179
2021-05-16,775.962,0.5601624579553179
2021-05-17,769.273,0.5501451159280082
2021-05-18,760.828,0.5374980157006748
2021-05-19,759.35,0.5352845859628419
2021-05-20,765.123,0.5439301406830781
2021-05-21,779.493,0.5654504284588957
2021-05-22,779.493,0.5654504284588957
2021-05-23,779.493,0.5654504284588957
2021-05-24,790.002,0.5811885428803338
2021-05-25,791.72,0.5837613928732954
2021-05-26,793.958,0.5871129867523683
2021-05-27,793.679,0.5866951607057815
2021-05-28,794.242,0.5875383007209369
2021-05-29,794.242,0.5875383007209369
2021-05-30,794.242,0.5875383007209369
2021-05-31,794.242,0.5875383007209369
2021-06-01,794.124,0.5873615857621657
2021-06-02,803.633,0.6016021157872351
2021-06-03,801.553,0.5984871402427883
2021-06-04,806.884,0.6064707626598296
2021-06-05,806.884,0.6064707626598296
2021-06-06,806.884,0.6064707626598296
2021-06-07,805.157,0.6038844344073011
2021-06-08,804.76,0.6032898934019426
2021-06-09,792.404,0.5847857406004116
2021-06-10,789.208,0.5799994608696173
2021-06-11,801.24,0.5980183963267249
2021-06-12,801.24,0.5980183963267249
2021-06-13,801.24,0.5980183963267249
2021-06-14,797.709,0.5927304258231472
2021-06-15,801.553,0.5984871402427883
2021-06-16,790.954,0.5826142432256769
2021-06-17,790.472,0.5818924075466272
2021-06-18,764.967,0.5436965175172446
2021-06-19,764.967,0.5436965175172446
2021-06-20,764.967,0.5436965175172446
2021-06-21,783.589,0.5715845341464219
2021-06-22,786.776,0.5763573356176486
2021-06-23,787.377,0.5772573838398662
2021-06-24,789.123,0.5798721661959259
2021-06-25,795.204,0.5889789769102436
2021-06-26,795.204,0.5889789769102436
2021-06-27,795.204,0.5889789769102436
2021-06-28,799.492,0.5954006188018723
2021-06-29,794.76,0.5883140494382559
2021-06-30,796.062,0.5902639043223281
2021-07-01,799.946,0.5960805221178238
2021-07-02,813.05,0.6157048680478387
2021-07-03,813.05,0.6157048680478387
2021-07-04,813.05,0.6157048680478387
2021-07-05,813.05,0.6157048680478387
2021-07-06,812.181,0.6144034672073944
2021-07-07,819.694,0.6256548187773121
2021-07-08,797.451,0.592344049048884
2021-07-09,820.028,0.6261550119656993
2021-07-10,820.028,0.6261550119656993
2021-07-11,820.028,0.6261550119656993
2021-07-12,833.323,0.6460653965154206
2021-07-13,826.189,0.6353816294317265
2021-07-14,800.944,0.5975751113453998
2021-07-15,800.648,0.5971318263640748
2021-07-16,796.109,0.5903342907889575
2021-07-17,796.109,0.5903342907889575
2021-07-18,796.109,0.5903342907889575
2021-07-19,768.949,0.5496598985835845
2021-07-20,799.583,0.5955368989819421
2021-07-21,803.086,0.6007829371224214
2021-07-22,788.689,0.5792222145679018
2021-07-23,790.593,0.5820736152585877
2021-07-24,790.593,0.5820736152585877
2021-07-25,790.593,0.5820736152585877
2021-07-26,792.903,0.5855330352141994
2021-07-27,784.16,0.5724396548367483
2021-07-28,783.097,0.5708477226234083
2021-07-29,790.991,0.5826696538483425
2021-07-30,788.966,0.579637045445696
2021-07-31,788.966,0.579637045445696
2021-08-01,788.966,0.579637045445696
2021-08-02,794.511,0.5879411509235601
2021-08-03,800.842,0.5974223577369702
2021-08-04,802.476,0.5998694106406366
2021-08-05,809.084,0.6097654483318407
2021-08-06,815.287,0.6190549643425154
2021-08-07,815.287,0.6190549643425154
2021-08-08,815.287,0.6190549643425154
2021-08-09,820.636,0.6270655432786914
2021-08-10,830.275,0.6415007592752888
2021-08-11,834.397,0.6476738021571204
2021-08-12,835.708,0.6496371353007597
2021-08-13,834.185,0.6473563142650902
2021-08-14,834.185,0.6473563142650902
2021-08-15,834.185,0.6473563142650902
2021-08-16,841.483,0.6582856851897887
2021-08-17,827.594,0.6374857355086245
2021-08-18,820.58,0.6269816785524949
2021-08-19,822.271,0.629514093766754
2021-08-20,834.47,0.6477831258180555
2021-08-21,834.47,0.6477831258180555
2021-08-22,834.47,0.6477831258180555
2021-08-23,844.193,0.6623441389039477
2021-08-24,845.394,0.6641427377639866
2021-08-25,854.802,0.6782320117650229
2021-08-26,851.475,0.6732495484783045
2021-08-27,868.821,0.6992266474177151
2021-08-28,868.821,0.6992266474177151
2021-08-29,868.821,0.6992266474177151
2021-08-30,862.582,0.6898832183687711
2021-08-31,858.229,0.6833642334913783
2021-09-01,858.711,0.684086069170428
2021-09-02,864.939,0.693413024791012
2021-09-03,856.483,0.6807494511353185
2021-09-04,856.483,0.6807494511353185
2021-09-05,856.483,0.6807494511353185
2021-09-06,856.483,0.6807494511353185
2021-09-07,845.098,0.6636994527826614
2021-09-08,844.653,0.6630330277262775
2021-09-09,842.646,0.6600273758427655
2021-09-10,837.593,0.6524600818879147
2021-09-11,837.593,0.6524600818879147
2021-09-12,837.593,0.6524600818879147
2021-09-13,837.27,0.6519763621278876
2021-09-14,824.193,0.6323924509765746
2021-09-15,831.226,0.6429249620362354
2021-09-16,813.678,0.6166453510487582
2021-09-17,801.063,0.5977533238885677
2021-09-18,801.063,0.5977533238885677
2021-09-19,801.063,0.5977533238885677
2021-09-20,783.367,0.5712520704104278
2021-09-21,772.369,0.5547816372191654
2021-09-22,777.684,0.5627412982858648
2021-09-23,800.639,0.5971183481045073
2021-09-24,799.214,0.594984290339682
2021-09-25,799.214,0.594984290339682
2021-09-26,799.214,0.594984290339682
2021-09-27,800.0,0.5961613916752277
2021-09-28,786.379,0.5757627946122903
2021-09-29,782.73,0.5702981091499411
2021-09-30,766.362,0.5457856477501788
2021-10-01,769.312,0.5502035217194665
2021-10-02,769.312,0.5502035217194665
2021-10-03,769.312,0.5502035217194665
2021-10-04,754.386,0.5278505770192679
2021-10-05,766.475,0.5459548747869685
2021-10-06,765.346,0.5442641020034684
2021-10-07,769.726,0.5508235216595629
2021-10-08,771.603,0.5536344875715469
2021-10-09,771.603,0.5536344875715469
2021-10-10,771.603,0.5536344875715469
2021-10-11,767.332,0.5472383046146565
2021-10-12,764.1,0.542398111845593
2021-10-13,793.006,0.5856872864070253
2021-10-14,815.561,0.6194653024671204
2021-10-15,829.046,0.639660228052152
2021-10-16,829.046,0.639660228052152
2021-10-17,829.046,0.639660228052152
2021-10-18,819.039,0.6246739009976907
2021-10-19,823.915,0.6319761225143841
2021-10-20,825.081,0.6337223059205501
2021-10-21,825.811,0.6348155425298991
2021-10-22,836.096,0.6502181980465509
2021-10-23,836.096,0.6502181980465509
2021-10-24,836.096,0.6502181980465509
2021-10-25,845.013,0.6635721581089702
2021-10-26,851.271,0.6729440412614451
2021-10-27,838.195,0.6533616276945287
2021-10-28,854.84,0.678288919972085
2021-10-29,862.129,0.6892048126372161
2021-10-30,862.129,0.6892048126372161
2021-10-31,862.129,0.6892048126372161
2021-11-01,855.521,0.6793087749460118
2021-11-02,866.14,0.6952116236510508
2021-11-03,869.651,0.700469642466701
2021-11-04,871.795,0.7036804634125156
2021-11-05,872.773,0.7051451009521641
2021-11-06,872.773,0.7051451009521641
2021-11-07,872.773,0.7051451009521641
2021-11-08,882.609,0.7198753410748462
2021-11-09,883.403,0.721064423085563
2021-11-10,876.518,0.7107535545165646
2021-11-11,882.359,0.7195009449757541
2021-11-12,887.736,0.7275534562750283
2021-11-13,887.736,0.7275534562750283
2021-11-14,887.736,0.7275534562750283
2021-11-15,871.057,0.7025752461279955
2021-11-16,867.139,0.696707710463023
2021-11-17,851.234,0.6728886306387796
2021-11-18,843.213,0.6608765061955064
2021-11-19,836.078,0.6501912415274163
2021-11-20,836.078,0.6501912415274163
2021-11-21,836.078,0.6501912415274163
2021-11-22,840.08,0.6561845742816836
2021-11-23,854.792,0.6782170359210593
2021-11-24,850.486,0.6717684375102957
2021-11-25,850.486,0.6717684375102957
2021-11-26,823.906,0.6319626442548167
2021-11-27,823.906,0.6319626442548167
2021-11-28,823.906,0.6319626442548167
2021-11-29,847.998,0.6680424475321307
2021-11-30,826.624,0.636033078644147
2021-12-01,822.716,0.6301805188231382
2021-12-02,839.635,0.6555181492252995
2021-12-03,822.024,0.629144190420851
2021-12-04,822.024,0.629144190420851
2021-12-05,822.024,0.629144190420851
2021-12-06,823.177,0.6308709052298642
2021-12-07,845.411,0.6641681966987247
2021-12-08,848.11,0.6682101769845239
2021-12-09,843.719,0.6616342839000693
2021-12-10,849.303,0.6699967951693917
2021-12-11,849.303,0.6699967951693917
2021-12-12,849.303,0.6699967951693917
2021-12-13,842.417,0.6596844290159971
2021-12-14,828.39,0.6386778126881338
2021-12-15,839.893,0.6559045259995626
2021-12-16,845.984,0.6650263125578442
2021-12-17,838.665,0.6540654923608218
2021-12-18,838.665,0.6540654923608218
2021-12-19,838.665,0.6540654923608218
2021-12-20,823.715,0.6316766056351106
2021-12-21,836.181,0.6503454927202421
2021-12-22,836.799,0.6512709998771979
2021-12-23,838.979,0.6545357338612818
2021-12-24,838.979,0.6545357338612818
2021-12-25,838.979,0.6545357338612818
2021-12-26,838.979,0.6545357338612818
2021-12-27,846.928,0.6664400322280162
2021-12-28,846.234,0.6654007086569362
2021-12-29,835.126,0.6487655411820732
2021-12-30,838.84,0.6543275696301865
2021-12-31,840.486,0.6567925935466092
2022-01-01,840.486,0.6567925935466092
2022-01-02,840.486,0.6567925935466092
2022-01-03,836.974,0.6515330771465626
2022-01-04,842.011,0.6590764097510713
2022-01-05,818.649,0.6240898430831068
2022-01-06,822.069,0.6292115817186876
2022-01-07,819.111,0.6247817270742291
2022-01-08,819.111,0.6247817270742291
2022-01-09,819.111,0.6247817270742291
2022-01-10,801.729,0.5987507150965492
2022-01-11,815.36,0.6191642880034505
2022-01-12,812.531,0.6149276217461233
2022-01-13,796.443,0.5908344839773445
2022-01-14,779.024,0.5647480613769988
2022-01-15,779.024,0.5647480613769988
2022-01-16,779.024,0.5647480613769988
2022-01-17,779.024,0.5647480613769988
2022-01-18,763.784,0.5419248751763406
2022-01-19,757.816,0.5329872914988123
2022-01-20,758.774,0.5344219773505334
2022-01-21,735.248,0.49918980684156455
2022-01-22,735.248,0.49918980684156455
2022-01-23,735.248,0.49918980684156455
2022-01-24,722.31,0.47981405992134674
2022-01-25,733.076,0.4959370535326517
2022-01-26,730.25,0.491704880028514
2022-01-27,723.353,0.4813760404467593
2022-01-28,741.873,0.509111303467507
2022-01-29,741.873,0.509111303467507
2022-01-30,741.873,0.509111303467507
2022-01-31,755.468,0.5294709633361387
2022-02-01,758.23,0.533607291438909
2022-02-02,755.071,0.5288764223307805
2022-02-03,739.702,0.5058600477429904
2022-02-04,743.417,0.5114235737755002
2022-02-05,743.417,0.5114235737755002
2022-02-06,743.417,0.5114235737755002
2022-02-07,749.941,0.5211938143774093
2022-02-08,741.188,0.5080854581559944
2022-02-09,746.337,0.5157965202128965
2022-02-10,714.38,0.4679382156581433
2022-02-11,709.15,0.4601058492651353
2022-02-12,709.15,0.4601058492651353
2022-02-13,709.15,0.4601058492651353
2022-02-14,697.969,0.4433613581293374
2022-02-15,717.135,0.47206406067013895
2022-02-16,719.188,0.4751386014358838
2022-02-17,699.984,0.4463789906880202
2022-02-18,694.029,0.4374608756076448
2022-02-19,694.029,0.4374608756076448
2022-02-20,694.029,0.4374608756076448
2022-02-21,694.029,0.4374608756076448
2022-02-22,684.357,0.42297623932596706
2022-02-23,672.424,0.4051055647241
2022-02-24,671.788,0.4041531010480095
2022-02-25,689.3,0.4303787989972174
2022-02-26,689.3,0.4303787989972174
2022-02-27,689.3,0.4303787989972174
2022-02-28,682.897,0.42078976610726904
2022-03-01,656.199,0.3808072578930184
2022-03-02,677.528,0.41274923548316567
2022-03-03,677.221,0.4122894770734804
2022-03-04,643.734,0.3621398683922833
2022-03-05,643.734,0.3621398683922833
2022-03-06,643.734,0.3621398683922833
2022-03-07,625.693,0.33512194829739617
2022-03-08,612.57,0.3154691482638504
2022-03-09,640.645,0.3575138301919004
2022-03-10,644.296,0.3629815108230424
2022-03-11,634.906,0.34891919334114063
2022-03-12,634.906,0.34891919334114063
2022-03-13,634.906,0.34891919334114063
2022-03-14,644.601,0.3634382740639348
2022-03-15,653.972,0.37747213744230546
2022-03-16,675.634,0.40991281063644336
2022-03-17,684.708,0.42350189144909245
2022-03-18,682.545,0.42026261639974716
2022-03-19,682.545,0.42026261639974716
2022-03-20,682.545,0.42026261639974716
2022-03-21,678.144,0.41367174747132873
2022-03-22,690.198,0.43172362978515655
2022-03-23,680.578,0.41731686789209
2022-03-24,682.257,0.4198313120935928
2022-03-25,684.809,0.42365314747312577
2022-03-26,684.809,0.42365314747312577
2022-03-27,684.809,0.42365314747312577
2022-03-28,692.977,0.4358854168226649
2022-03-29,714.565,0.46821526877147157
2022-03-30,718.374,0.47391956773723987
2022-03-31,706.183,0.45566251636110944
2022-04-01,711.35,0.4634005349371464
2022-04-02,711.35,0.4634005349371464
2022-04-03,711.35,0.4634005349371464
